,SNP_500_Open,SNP_500_High,SNP_500_Low,SNP_500_Close,SNP_500_Volume,SNP_500_Dividends,SNP_500_Stock Splits,Date
131,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,0,0,1928-07-10
132,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,0,0,1928-07-11
133,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,0,0,1928-07-12
134,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0,0,0,1928-07-13
135,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0,0,0,1928-07-16
136,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0,0,0,1928-07-17
137,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0,0,1928-07-18
138,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,0,0,1928-07-19
139,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0,0,1928-07-20
140,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,0,0,1928-07-23
141,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0,0,0,1928-07-24
142,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,0,0,1928-07-25
143,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0,0,0,1928-07-26
144,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0,0,1928-07-27
145,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0,0,1928-07-30
146,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,0,0,1928-07-31
147,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0,0,1928-08-01
148,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0,0,0,1928-08-02
149,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,0,0,1928-08-03
150,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055,0,0,0,1928-08-06
151,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,0,0,1928-08-07
152,19.25,19.25,19.25,19.25,0,0,0,1928-08-08
153,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0,0,0,1928-08-09
154,19.25,19.25,19.25,19.25,0,0,0,1928-08-10
155,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0,0,1928-08-13
156,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,0,0,1928-08-14
157,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0,0,1928-08-15
158,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,0,0,1928-08-16
159,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,0,0,0,1928-08-17
160,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,0,0,1928-08-20
161,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0,0,1928-08-21
162,20.0,20.0,20.0,20.0,0,0,0,1928-08-22
163,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0,0,1928-08-23
164,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,0,0,0,1928-08-24
165,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,0,0,1928-08-27
166,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0,0,0,1928-08-28
167,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,0,0,0,1928-08-29
168,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562,0,0,0,1928-08-30
169,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0,0,0,1928-08-31
170,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,0,0,0,1928-09-04
171,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0,0,0,1928-09-05
172,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,0,0,1928-09-06
173,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,0,0,1928-09-07
174,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,0,0,1928-09-10
175,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,0,0,0,1928-09-11
176,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,0,0,1928-09-12
177,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0,0,1928-09-13
178,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0,0,1928-09-14
179,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0,0,0,1928-09-17
180,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0,0,1928-09-18
181,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0,0,1928-09-19
182,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,0,0,1928-09-20
183,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,0,0,1928-09-21
184,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,0,0,1928-09-24
185,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0,0,1928-09-25
186,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0,0,0,1928-09-26
187,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0,0,0,1928-09-27
188,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0,0,1928-09-28
189,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,0,0,1928-10-01
190,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,0,0,1928-10-02
191,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,0,0,1928-10-03
192,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,0,0,1928-10-04
193,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,0,0,1928-10-05
194,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,0,0,0,1928-10-08
195,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0,0,1928-10-09
196,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0,0,1928-10-10
197,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0,0,0,1928-10-11
198,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,0,0,1928-10-15
199,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,0,0,1928-10-16
200,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,0,0,1928-10-17
201,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0,0,0,1928-10-18
202,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0,0,0,1928-10-19
203,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,0,0,1928-10-22
204,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0,0,1928-10-23
205,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0,0,1928-10-24
206,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0,0,0,1928-10-25
207,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,0,0,1928-10-26
208,22.0,22.0,22.0,22.0,0,0,0,1928-10-29
209,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,0,0,1928-10-30
210,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,0,0,1928-10-31
211,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0,0,1928-11-01
212,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0,0,1928-11-02
213,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0,0,1928-11-05
214,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0,0,1928-11-07
215,22.389999389648438,22.389999389648438,22.389999389648438,22.389999389648438,0,0,0,1928-11-08
216,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0,0,0,1928-11-09
217,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,0,0,1928-11-12
218,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0,0,1928-11-13
219,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0,0,1928-11-14
220,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,0,0,1928-11-15
221,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0,0,1928-11-16
222,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0,0,1928-11-19
223,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0,0,0,1928-11-20
224,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492,0,0,0,1928-11-21
225,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0,0,0,1928-11-22
226,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0,0,0,1928-11-23
227,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,0,0,1928-11-26
228,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0,0,1928-11-27
229,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,0,0,1928-11-28
230,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0,0,0,1928-11-30
231,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,0,0,0,1928-12-03
232,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0,0,1928-12-04
233,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,0,0,0,1928-12-05
234,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0,0,1928-12-06
235,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,0,0,0,1928-12-07
236,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383,0,0,0,1928-12-10
237,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0,0,0,1928-12-11
238,22.520000457763672,22.520000457763672,22.520000457763672,22.520000457763672,0,0,0,1928-12-12
239,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328,0,0,0,1928-12-13
240,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508,0,0,0,1928-12-14
241,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,0,0,0,1928-12-17
242,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0,0,0,1928-12-18
243,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328,0,0,0,1928-12-19
244,23.06999969482422,23.06999969482422,23.06999969482422,23.06999969482422,0,0,0,1928-12-20
245,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055,0,0,0,1928-12-21
246,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344,0,0,0,1928-12-24
247,23.440000534057617,23.440000534057617,23.440000534057617,23.440000534057617,0,0,0,1928-12-26
248,23.639999389648438,23.639999389648438,23.639999389648438,23.639999389648438,0,0,0,1928-12-27
249,23.979999542236328,23.979999542236328,23.979999542236328,23.979999542236328,0,0,0,1928-12-28
250,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0,0,0,1928-12-31
251,24.809999465942383,24.809999465942383,24.809999465942383,24.809999465942383,0,0,0,1929-01-02
252,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0,0,1929-01-03
253,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0,0,0,1929-01-04
254,24.25,24.25,24.25,24.25,0,0,0,1929-01-07
255,24.170000076293945,24.170000076293945,24.170000076293945,24.170000076293945,0,0,0,1929-01-08
256,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,0,0,1929-01-09
257,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,0,0,0,1929-01-10
258,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,0,0,1929-01-11
259,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0,0,0,1929-01-14
260,24.229999542236328,24.229999542236328,24.229999542236328,24.229999542236328,0,0,0,1929-01-15
261,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0,0,0,1929-01-16
262,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0,0,0,1929-01-17
263,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,0,0,0,1929-01-18
264,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0,0,1929-01-21
265,25.06999969482422,25.06999969482422,25.06999969482422,25.06999969482422,0,0,0,1929-01-22
266,25.219999313354492,25.219999313354492,25.219999313354492,25.219999313354492,0,0,0,1929-01-23
267,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,0,0,0,1929-01-24
268,25.479999542236328,25.479999542236328,25.479999542236328,25.479999542236328,0,0,0,1929-01-25
269,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727,0,0,0,1929-01-28
270,25.360000610351562,25.360000610351562,25.360000610351562,25.360000610351562,0,0,0,1929-01-29
271,25.450000762939453,25.450000762939453,25.450000762939453,25.450000762939453,0,0,0,1929-01-30
272,25.739999771118164,25.739999771118164,25.739999771118164,25.739999771118164,0,0,0,1929-01-31
273,25.84000015258789,25.84000015258789,25.84000015258789,25.84000015258789,0,0,0,1929-02-01
274,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438,0,0,0,1929-02-04
275,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,0,0,0,1929-02-05
276,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,0,0,0,1929-02-06
277,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,0,0,0,1929-02-07
278,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,0,0,0,1929-02-08
279,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,0,0,0,1929-02-11
280,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0,0,1929-02-13
281,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0,0,0,1929-02-14
282,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0,0,0,1929-02-15
283,24.389999389648438,24.389999389648438,24.389999389648438,24.389999389648438,0,0,0,1929-02-18
284,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,0,0,0,1929-02-19
285,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0,0,0,1929-02-20
286,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0,0,1929-02-21
287,24.90999984741211,24.90999984741211,24.90999984741211,24.90999984741211,0,0,0,1929-02-25
288,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0,0,1929-02-26
289,25.25,25.25,25.25,25.25,0,0,0,1929-02-27
290,25.59000015258789,25.59000015258789,25.59000015258789,25.59000015258789,0,0,0,1929-02-28
291,25.829999923706055,25.829999923706055,25.829999923706055,25.829999923706055,0,0,0,1929-03-01
292,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,0,0,0,1929-03-04
293,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,0,0,0,1929-03-05
294,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,0,0,0,1929-03-06
295,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,0,0,0,1929-03-07
296,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383,0,0,0,1929-03-08
297,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0,0,1929-03-11
